,timepoints,X0,Y0,X1,Y1,X2,Y2,X3,Y3
0,0.0,4.62971887533196,6.134066174965684,4.8417667392914225,5.230819393834021,5.8130673846158425,7.922048386992886,5.983507354254127,4.439912924840052
1,0.050505050505050504,5.744864967101305,4.730792152142945,5.1168149925762085,5.235166702685633,5.426348964998589,6.3282535887108775,5.499709177011339,6.38461706760091
2,0.10101010101010101,3.6210944254396003,5.170136481449609,5.838877954897518,3.9277242100799366,7.593568864367023,6.701666868557595,7.0945533920331885,6.621332249794819
3,0.15151515151515152,4.513232284314423,5.015640331711591,6.179399839937366,5.394041551686289,4.867123648657647,6.62419826669723,7.03098022929619,6.415966404119576
4,0.20202020202020202,6.074789876700511,5.621380626001596,4.568901221752563,7.861133385205089,8.179038333426528,6.527505164829286,6.618500914921729,6.469077790117511
5,0.25252525252525254,6.179779106834051,6.1956826481288125,4.359652868873349,7.308665203950296,7.280124104954296,7.44773011028985,7.535262863915392,8.997974114994514
6,0.30303030303030304,3.815189305720106,4.890225724994654,5.672970845590847,6.861894004311145,5.733349922345066,8.435415352181701,6.521839912676706,11.907870349844913
7,0.35353535353535354,5.881428426733731,3.4416811747765594,6.087755111332133,8.82175929282515,5.505810294778636,8.07072702961192,7.911029866368387,12.293916065518523
8,0.40404040404040403,3.8590652035927673,8.061254726327995,4.591710354989902,9.502177161390634,7.652357232717165,10.09761989089976,5.993493873984656,13.393389945926721
9,0.45454545454545453,5.883289269397392,4.834102009988279,6.253234469395552,8.682442605638471,6.216913909569722,11.32426060356985,8.728393542034215,14.358683630241668
10,0.5050505050505051,5.9729337435800876,6.400625232736412,7.034938399574335,11.37350202411793,5.539353704992072,11.753314759319185,7.006449780206154,16.539121427105812
11,0.5555555555555556,5.448858257234589,5.353996571305271,5.470810554880064,9.666999258758985,6.889963831896048,13.208505356399034,7.828271454839686,16.227995279714843
12,0.6060606060606061,4.303692838151913,6.384970740679137,6.933296662259556,9.662752007839076,7.241350774864132,13.682951958370822,6.938783387391986,19.092354625841683
13,0.6565656565656566,3.293767786260038,4.752108844922025,5.106844683400831,10.678470178407515,7.223685955872874,14.787373265499115,6.615906254508603,18.587102972749555
14,0.7070707070707071,6.713501493181373,8.739230314321297,6.420794583523233,11.148849169887754,5.550669975490817,14.868346584172722,7.2852320792139835,19.273022567105496
15,0.7575757575757576,3.811106979239109,6.655433564009595,4.865232871469789,11.876784807214896,6.0908774836841815,16.038405425200246,8.934365767225147,22.310480017940666
16,0.8080808080808081,4.6104311974150285,6.863762521297883,5.7554637583886885,11.867261521815497,6.829172437977461,17.21680828812766,7.41075748851913,22.058047595961554
17,0.8585858585858586,5.011169771328063,7.958758481450079,4.725870509622149,13.338901672240723,5.563799242745276,17.345677443340527,6.543218845829186,23.53263217980397
18,0.9090909090909091,5.312531304263675,6.582965700831881,5.885399410512415,11.64271381192011,6.49895487395583,18.859391699354237,5.607637326809732,24.674809834790054
19,0.9595959595959596,5.812159781562098,5.713202972066085,6.510271511217538,13.440567051194586,6.708545472537907,19.200941222453466,7.4445533739888194,26.274133832013803
20,1.0101010101010102,5.708708115895262,8.909503803508459,7.299255240907263,13.580768871851932,6.722391980014826,21.769779823863797,7.4969426596637385,26.878305477012347
21,1.0606060606060606,5.492567292626495,5.6582322698699095,5.173116987553401,14.693631042356415,4.75922633902794,21.305478451048923,6.544632084159898,26.842478082409656
22,1.1111111111111112,5.074739929560533,8.079613444080605,5.535257553198619,12.693691553583978,6.241163708838441,22.927099198693274,7.958830250795829,29.924552030863307
23,1.1616161616161615,4.371028026951691,6.510530621310285,4.180726161436566,15.622589773135262,5.983471495761931,22.716323150508206,7.5820510941303025,30.68863452203256
24,1.2121212121212122,6.272880021289178,8.519891818552559,6.537076200519373,15.768467124128035,6.025602653915836,23.934421155178487,7.449785999609462,31.275278487800314
25,1.2626262626262625,5.664567878727338,8.874004976466633,5.057377375153816,14.534393792699998,8.146451491785118,24.919491005304778,7.700192369019591,31.989666156798485
26,1.3131313131313131,5.991527424996754,8.248792054416086,5.077652022253098,16.996251951117493,7.179845551449022,24.624770409490885,6.173763784800303,34.6879369323829
27,1.3636363636363635,5.060791643784677,7.989912752270615,5.823708744797418,17.091788038492098,6.195097176053158,25.092317712731354,7.619655434617625,34.27730746948265
28,1.4141414141414141,6.00694289101495,7.911847846611536,7.167769927193487,18.981285423083396,8.068392723860091,26.255168855528996,7.349445365948567,35.81347856910522
29,1.4646464646464645,2.8366044382550997,8.812207809832397,5.032926032232485,18.265455324201785,8.169571963892505,29.161845988337447,8.495299871548806,35.655759837912925
30,1.5151515151515151,6.358240817105588,8.555523693313898,7.102312052869302,19.090802404023513,6.548333208128592,29.855939612739498,6.799917574902587,38.510748803180704
31,1.5656565656565655,5.080283019332101,8.172965131582854,6.69200499348076,20.148542159511234,5.943629731037647,29.923350929623222,8.034061477932456,40.948159895867676
32,1.6161616161616161,4.822679807289578,8.969184124641973,5.996362375496339,20.1495189508808,7.2583313039858375,29.35726431944659,7.36799444651949,41.222854267077615
33,1.6666666666666667,4.7463789614167755,8.964728301139967,6.85117948834413,19.554274964483042,5.265950707115825,32.6774925592309,8.338138049881287,41.363817742816686
34,1.7171717171717171,4.64156636408101,12.314418774840098,5.916720342070049,21.289944788795527,6.872664288063493,32.212281432898926,9.861404075913644,45.28328394090485
35,1.7676767676767677,5.296802356171282,9.34089447731384,4.818249752895593,21.08564682661622,6.315751349571306,33.919309768197714,7.689345814798238,45.352369272859534
36,1.8181818181818181,5.500817018516474,9.31282156054964,5.9636166570831435,20.994232525436907,4.97511022332647,34.854739202391436,6.813136452037677,45.285062604062674
37,1.8686868686868687,6.887308047341156,10.656703084456016,5.806165494727857,22.192973707360864,8.068578940004643,36.61910590354499,7.557684866890273,47.545662966217975
38,1.9191919191919191,5.315684429240905,12.013682770662294,4.799393154112889,21.03719150100063,5.661150356912566,36.290295283424236,7.880942383427914,48.170401397384815
39,1.9696969696969697,4.116783317487371,9.421141439694825,6.98618437638663,22.307983027986964,4.3700839713507005,33.448081500389094,6.8621812342586574,47.78034851500597
40,2.0202020202020203,7.541199835633142,10.229682190886379,5.169824750420865,22.00581004868624,6.441712940386898,38.624151159783146,7.134896301066827,51.35308956827476
41,2.0707070707070705,5.237832094484671,9.839162410227756,4.3604771386782435,23.777602391279853,5.18805950977101,38.006672357747696,7.02471385123226,51.42756408286013
42,2.121212121212121,5.121997107967384,11.897067787787769,5.053224360632688,22.979926128853158,8.361299107406843,38.20032362334863,8.857963623471232,54.94529598436942
43,2.1717171717171717,4.743739177160576,11.547136528259891,6.339992066873274,25.11798465762037,6.066728708544742,39.64806399313987,7.442384465237996,55.689606291073176
44,2.2222222222222223,3.8801398719747344,11.611049933299743,7.072988812302569,26.29189651719219,8.83588760527571,39.1868812291496,7.849730467804459,54.65317464634911
45,2.2727272727272725,6.502785868631878,10.272051681979264,6.219867253884602,26.572133557628536,4.810857057352485,43.06199828924295,6.328725938804415,55.38935570668135
46,2.323232323232323,4.087101067259494,11.355721023591324,6.114876556914867,24.91595518455822,8.911450428838348,42.04955786099815,6.10433916743459,57.637603370230636
47,2.3737373737373737,6.288267399174437,12.489379533847796,8.230770783342706,25.31200452679849,6.478146840525468,44.84782628699689,6.117007021951874,60.050599498572424
48,2.4242424242424243,4.994253980554668,13.11660948986243,5.057698745719421,26.566566076634224,6.274477507623253,44.79756490969149,7.6049559313434845,61.113721090761345
49,2.474747474747475,5.860932222647136,11.382965000943699,5.404388659963248,27.567147351535773,6.523496342005396,45.616192368528104,6.581123125431222,63.31668914483153
50,2.525252525252525,4.975051570821263,12.376031479724524,5.677609671763679,26.637512387799102,7.51582592335453,47.26801111931105,6.5064679763697075,63.00379468808857
51,2.5757575757575757,5.603132794736801,12.980474069528483,4.8105297617088025,27.951975684145943,5.784314942685167,44.67837068549393,7.970949751770361,62.61962423440972
52,2.6262626262626263,5.270436458717863,12.376078801754465,5.339795726224667,28.437654549352015,7.516940446555863,49.04485777009771,8.358655388271153,64.92488290975966
53,2.676767676767677,5.3139177036622,13.364521450910608,7.734201337930505,29.154932974574823,6.016137217745705,49.44227708129972,6.719802224967184,65.2001659037283
54,2.727272727272727,6.533396925337596,10.437509641914096,5.811909532373183,27.928474765122584,6.026039299701283,51.14254725569002,3.810709613738929,68.70017588247703
55,2.7777777777777777,5.2945454297161145,13.141490519180037,6.299787838597366,29.091263068439655,6.417003990884283,50.550205371650144,6.011914661886465,69.39074837829861
56,2.8282828282828283,4.186846820942456,12.729229213120515,4.938655933991805,30.489041880112126,7.397329661540516,52.21945473791862,5.658142627163995,69.48436817677204
57,2.878787878787879,3.684487345355758,13.61602409866985,5.781366144001146,30.693934594013825,5.755867852174651,51.91705786895919,8.954384893714762,71.17312781278721
58,2.929292929292929,4.710907159377584,15.116374237539322,7.145120777708243,31.81064130801083,8.605986225468113,54.20591068886749,7.073996101303198,73.84015418084644
59,2.9797979797979797,5.924234729099236,13.85736748285867,5.403128294265225,31.99773197273503,6.129323174698813,55.22189502812797,6.266787112366673,75.03821571554555
60,3.0303030303030303,5.883760630047377,11.617382159747732,7.796999895636897,33.057646449659046,8.891911884772668,52.65337834636792,9.084816186359149,74.68001607256413
61,3.080808080808081,6.076897451852471,12.364291705054917,6.356837686376055,31.88008000526808,5.776775941488338,56.51094532435889,6.037921408183879,75.6581098144956
62,3.131313131313131,5.692153564656555,14.233194543896765,7.403650290274488,33.69649275714193,9.053030497875854,56.07125753416579,7.539541554502386,78.28121389995619
63,3.1818181818181817,5.667401018304265,14.423436829746286,6.930856508254659,32.81340942913305,7.75827755178214,57.704031835538125,6.546000827087571,77.84457103043883
64,3.2323232323232323,4.52964124307714,15.525932782904555,6.7293133695071665,35.42505318774964,8.364059124676174,58.53096969995464,5.898230971672974,78.7999510981829
65,3.282828282828283,5.850449028705508,14.844118699742644,6.456903737399647,36.331428340328046,5.3463047143485385,59.85043510495532,6.372803882388327,81.13437329036829
66,3.3333333333333335,6.778434413945859,13.136863063160392,6.355045182154861,34.97348687712899,5.821309523032005,60.97021612110114,8.541090739962767,81.97176038358087
67,3.3838383838383836,5.1544411408817625,16.48189100280168,7.226381320669104,36.20088796864839,5.73336830447928,61.106801607607366,7.182060694034297,82.84124087792081
68,3.4343434343434343,5.938838975297153,14.031871402416144,5.286882821956392,37.25223768638714,6.659779745231874,61.63965631821497,8.215922254846888,86.215098447033
69,3.484848484848485,4.706462234739889,14.785278074431936,6.419668045803878,36.934858372057114,7.420314155381405,62.45750854546191,6.76817293693121,85.58120769025965
70,3.5353535353535355,6.330185679314107,13.970887176472388,4.606424371746534,37.86761363489454,7.7213863772192575,62.525199181577314,6.650377422874891,86.66291131862212
71,3.5858585858585856,5.9469467416672765,15.521775525286735,7.583651990974743,37.42834466318091,7.2102441717095545,62.96243371711159,6.961223448610035,87.77670572164773
72,3.6363636363636362,5.411324295035214,16.467666428955038,6.7677788549953455,40.28243915674354,7.330159895955588,66.95669673715649,8.420249309021845,89.44493374863535
73,3.686868686868687,4.337639249024048,16.51805519754612,6.486806970609707,39.10808870160243,8.146419628063779,65.14128869847443,6.77354725368764,90.24024244470397
74,3.7373737373737375,5.632595340479156,15.26664587049106,5.4207964845309835,39.38292473005425,6.718720115349099,69.03150189171093,6.441253988591875,91.7499746458278
75,3.7878787878787876,6.936972385282236,15.34484647871108,5.947580633522088,40.91853138471118,6.2833993878984735,67.19920787115736,6.0014659925586535,91.25130625283367
76,3.8383838383838382,5.407994534804601,16.26146554493279,6.420118495318661,41.2342236572941,7.357044757244589,69.8421269101803,6.824357408023946,92.96425121613309
77,3.888888888888889,7.573525182484969,15.395357914391596,3.7143035729204787,39.49409437127921,7.220230217870174,71.21522620564431,5.941048999807218,96.84505472971722
78,3.9393939393939394,4.006523749555398,16.8039219394473,6.461273133504615,42.689956506575186,5.32694865696897,70.49292473817201,9.494845138514869,97.58404136925236
79,3.9898989898989896,4.536347967267315,17.278259905187653,5.564845624014941,41.86586744748537,6.88168177296204,71.68147196736106,7.648333482354431,98.88691022438103
80,4.040404040404041,4.588125403708053,16.443391184681293,7.321168548290391,40.75201334588605,9.255442252151248,72.83572220350383,5.880850375292276,98.80768067502116
81,4.090909090909091,5.296895071799579,15.670946457340946,6.730860331108208,42.79367844513397,6.7752012290072,73.66456186891352,7.929270668299157,98.92063684170716
82,4.141414141414141,6.212791829564043,16.297470776642534,6.625201089947991,42.539548387699575,7.764663314357831,73.61034835084806,6.7151301280408155,102.30247928926039
83,4.191919191919192,4.752546128497622,17.868456163471016,7.138750961940396,44.4415356832262,6.52082067141857,73.65110893918107,7.4070276433977025,103.41783867192697
84,4.242424242424242,5.301228029991205,19.61296561486658,6.839490243396964,45.31529715915069,8.364980437078536,76.35127005053414,6.19889066724169,102.92735228628796
85,4.292929292929293,5.8567780970152095,17.578119355523974,8.2536582723036,44.98155339755168,7.338611741928403,77.3563933649114,7.164711598442565,107.71567893026024
86,4.343434343434343,5.423558155941526,16.325389023960078,6.49909955802427,44.853608529551565,6.128699255497654,77.14440272776963,7.6764169548401,106.73426739621003
87,4.393939393939394,5.3575523946450145,16.35841157874023,7.3977166851012806,44.97155123270639,7.706756215058531,79.8928713284744,7.081975057571014,108.17885937884726
88,4.444444444444445,5.216450800679879,17.243796673446514,7.588357760696264,46.84223990804381,8.589534398729814,79.00234310279693,8.28047393474241,107.37599599390006
89,4.494949494949495,6.717311850533291,18.271023948038412,5.929527175912518,46.75759655609897,7.339815353222583,81.19127938340337,8.411185928588365,111.8329117999074
90,4.545454545454545,4.4961592256470135,16.18942590916762,6.986282869809552,46.05321242841206,6.812097206357245,82.03094614038942,8.905715381950156,111.11151112016462
91,4.595959595959596,6.833655154565838,17.763465927793654,6.610661783176156,48.6095361340071,7.426618609293708,80.5047526391697,6.001013238286818,112.73375263960375
92,4.646464646464646,4.698366657302242,18.405569835396726,5.744977387008886,47.56836193237467,7.017931616251561,83.8383946025756,7.616797748827505,113.26698437387664
93,4.696969696969697,5.951690286135201,18.701615659567082,6.973469078110314,49.40646329206257,7.606936132916031,81.50150454111083,8.939172879255034,115.02609088754473
94,4.747474747474747,5.851933247517148,18.133319648669175,6.672989089741047,48.7769067905207,6.395804934138921,85.00801125570543,6.84605846833673,114.35010314495285
95,4.797979797979798,5.282633096618781,16.7509213875681,8.65152672572781,49.081541772603885,5.757949391095563,84.83709261483942,8.559241839638672,117.84515362776034
96,4.848484848484849,5.337878247581663,19.833145369253316,6.789679669408216,50.44028555625748,7.81795406750867,86.5951593743332,7.548982821663531,118.6260417296043
97,4.898989898989899,5.741400396125743,19.906071616279135,6.951870670514278,52.80257912959505,8.958279723639949,88.5405823243282,6.493076626624006,117.81193794067762
98,4.94949494949495,5.08292409440707,18.786292144556157,7.327569106973667,51.666140613459504,7.171140313691928,88.77745506220757,6.855028889228784,121.69539309106726
99,5.0,4.6596478114711575,18.336878225713903,6.477064194441205,50.938525291924286,6.763202768015889,89.65283864490024,7.610531358994167,121.77431879837124
